t[s],VfPASP_egoSpd_mps[],VfPASP_egoAcc_mpss[],VfPASP_spdLmt_kph[],VeACCSTM_AccMode_enum[],VePASP_AutoLaneChgSide[],VePASP_AutoLaneChgSts[],VbPASP_AlcLgtCtrlEnbl[],g_truncated_col[],VfPASP_ALC_path_C5[],VfPASP_ALC_path_C4[],VfPASP_ALC_path_C3[],VfPASP_ALC_path_C2[],VfPASP_ALC_path_C1[],VfPASP_ALC_path_C0[],VfPASP_StPoint0_t_s[],VfPASP_StPoint0_s_m[],VfPASP_StPoint0_v_mps[],VfPASP_StPoint0_a_mpss[],VfPASP_StPoint1_t_s[],VfPASP_StPoint1_s_m[],VfPASP_StPoint1_v_mps[],VfPASP_StPoint1_a_mpss[],VfPASP_StPoint2_t_s[],VfPASP_StPoint2_s_m[],VfPASP_StPoint2_v_mps[],VfPASP_StPoint2_a_mpss[],VfPASP_StPoint3_t_s[],VfPASP_StPoint3_s_m[],VfPASP_StPoint3_v_mps[],VfPASP_StPoint3_a_mpss[],VfPASP_StPoint4_t_s[],VfPASP_StPoint4_s_m[],VfPASP_StPoint4_v_mps[],VfPASP_StPoint4_a_mpss[],VfPASP_StPoint5_t_s[],VfPASP_StPoint5_s_m[],VfPASP_StPoint5_v_mps[],VfPASP_StPoint5_a_mpss[],VfPASP_StPointCtrl0_a_mpss[],VfPASP_StPointCtrl0_s_m[],VfPASP_StPointCtrl0_t_s[],VfPASP_StPointCtrl0_v_mps[],VeINP_IVClass[],VfINP_IVLaDis_m[],VfINP_IVLgDis_m[],VbINP_IVPresent_flg[],VfINP_IVV_mps[],VfINP_IVAcc_mpss[],VfINP_IVHeading_rad[],VeINP_RIVClass_enum[],VfINP_RIVLaDis_m[],VfINP_RIVLgDis_m[],VbINP_RIVPresent_flg[],VfINP_RIVV_mps[],VfINP_RIVLaV_mps[],VfINP_RIVHeading_rad[],VeINP_NIVLClass_enum[],VfINP_NIVLLaDis_m[],VfINP_NIVLLgDis_m[],VbINP_NIVLPresent_flg[],VfINP_NIVLV_mps[],VfINP_NIVLLaV_mps[],VfINP_NIVLHeading_rad[],VeINP_NIVRClass_enum[],VfINP_NIVRLaDis_m[],VfINP_NIVRLgDis_m[],VbINP_NIVRPresent_flg[],VfINP_NIVRV_mps[],VfINP_NIVRLaV_mps[],VfINP_NIVRHeading_rad[],VeINP_NIIVLClass_enum[],VfINP_NIIVLLaDis_m[],VfINP_NIIVLLgDis_m[],VbINP_NIIVLPresent_flg[],VfINP_NIIVLV_mps[],VfINP_NIIVLLaV_mps[],VfINP_NIIVLHeading_rad[],VeINP_NIIVRClass_enum[],VfINP_NIIVRLaDis_m[],VfINP_NIIVRLgDis_m[],VbINP_NIIVRPresent_flg[],VfINP_NIIVRV_mps[],VfINP_NIIVRLaV_mps[],VfINP_NIIVRHeading_rad[],VeINP_RIVLClass_enum[],VfINP_RIVLLaDis_m[],VfINP_RIVLLgDis_m[],VbINP_RIVLPresent_flg[],VfINP_RIVLV_mps[],VfINP_RIVLLaV_mps[],VfINP_RIVLHeading_rad[],VeINP_RIVRClass_enum[],VfINP_RIVRLaDis_m[],VfINP_RIVRLgDis_m[],VbINP_RIVRPresent_flg[],VfINP_RIVRV_mps[],VfINP_RIVRLaV_mps[],VfINP_RIVRHeading_rad[],VfINP_RIIVLLaDis_m[],VfINP_RIIVLLgDis_m[],VbINP_RIIVLPresent_flg[],VfINP_RIIVLV_mps[],VfINP_RIIVLLaV_mps[],VfINP_RIIVLHeading_rad[],VfINP_RIIVRLaDis_m[],VfINP_RIIVRLgDis_m[],VbINP_RIIVRPresent_flg[],VfINP_RIIVRV_mps[],VfINP_RIIVRLaV_mps[],VfINP_RIIVRHeading_rad[],VeLGIN_ISLCOverSpeedAlarmSts[],VfLGIN_TsrTrgtSpdReq_kph[],VeLGIN_TSI_SignShortStayMisc_1[],VeLGIN_TSI_SignShortStayMisc_2[],VeINP_TSRID0Proc[],VeINP_TSRID1Proc[],VeINP_TSRID2Proc[],VfINP_TSRSignLatDist0Proc_m[],VfINP_TSRSignLatDist1Proc_m[],VfINP_TSRSignLatDist2Proc_m[],VfINP_TSRSignLgDist0Proc_m[],VfINP_TSRSignLgDist1Proc_m[],VfINP_TSRSignLgDist2Proc_m[],VuINP_TSRSignName0Proc[],VuINP_TSRSignName1Proc[],VuINP_TSRSignName2Proc[],VfINP_LH_Line_First_C0_0[],VfINP_LH_Line_First_C0_1[],VfINP_LH_Line_First_C1_0[],VfINP_LH_Line_First_C1_1[],VfINP_LH_Line_First_C2_0[],VfINP_LH_Line_First_C2_1[],VfINP_LH_Line_First_C3_0[],VfINP_LH_Line_First_C3_1[],VfINP_LH_First_VR_End_0[],VfINP_LH_First_VR_End_1[],VfINP_LH_First_VR_Start_0[],VfINP_LH_First_VR_Start_1[],VfINP_LA_Line_C0_0[],VfINP_LA_Line_C0_1[],VfINP_LA_Line_C1_0[],VfINP_LA_Line_C1_1[],VfINP_LA_Line_C2_0[],VfINP_LA_Line_C2_1[],VfINP_LA_Line_C3_0[],VfINP_LA_Line_C3_1[],VfINP_LA_View_Range_End_0[],VfINP_LA_View_Range_End_1[],VfINP_LA_View_Range_Start_0[],VfINP_LA_View_Range_Start_1[]
1.915715383,1.631944537,-0.048999075,60,2,0,1,1,2,0,0,1.70E-08,-1.44E-05,-0.008210139,-0.271934092,0,0,1.631944537,-0.048999075,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.552300274,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.994630098,7.800792694,1,4.646679878,0.185952261,0.039996967,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.298637271,1.834412217,0.008566856,0.007341385,3.05E-05,-9.54E-07,-4.45E-07,4.25E-07,144.2000122,114.2600098,0,0,-4.657785416,0,-0.0051651,0,0.000300407,0,-2.43E-06,0,100.3099976,-200,0,-200
1.975597895,1.631944537,0.009800931,60,2,0,1,1,5,0,0,7.29E-08,-1.55E-05,-0.008318349,-0.27225253,0,0,1.631944537,0.009800931,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.569940269,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.99462986,7.950793266,1,4.646679878,0.185952261,0.039996967,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.29680264,1.832509637,0.008882523,0.007795334,3.05E-05,0,-4.46E-07,3.76E-07,141.3399963,114.8399963,0,0,-4.658178329,0,-0.004855156,0,0.000300407,0,-2.39E-06,0,98.51998901,-200,0,-200
2.045320523,1.631944537,-0.00979907,60,5,0,1,1,5,0,0,7.28E-08,-1.62E-05,-0.007949413,-0.272310704,0,0,1.631944537,-0.00979907,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.564060271,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.99462986,8.100793839,1,4.644587517,0.232408971,0.049996957,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.295559287,1.833603263,0.00925827,0.008161545,3.05E-05,0,-4.46E-07,3.76E-07,141.3399963,114.8399963,0,0,-4.658813,0,-0.004405975,0,0.000299454,0,-2.39E-06,0,98.51998901,-200,0,-200
2.115340727,1.631944537,-0.00979907,60,5,0,1,1,3,0,0,7.28E-08,-1.62E-05,-0.007949413,-0.272310704,0,0,1.631944537,-0.00979907,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.564060271,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.944629669,8.350794792,1,4.694525242,0.234907791,0.049996957,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.294688106,1.833162427,0.00898838,0.008321762,3.05E-05,0,-4.63E-07,4.09E-07,138.8900146,115.9299927,0,0,-4.659947395,0,-0.004471779,0,0.000297546,0,-2.43E-06,0,96.98001099,-200,0,-200
2.172128466,1.631944537,9.31E-07,60,5,0,1,1,5,0,0,1.35E-07,-1.75E-05,-0.008455946,-0.273545742,0,0,1.631944537,9.31E-07,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.56700027,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.944629431,8.500795364,1,4.694525242,0.234907791,0.049996957,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.29427731,1.833542705,0.008991241,0.008321762,3.05E-05,0,-4.63E-07,4.09E-07,138.8900146,115.9299927,0,0,-4.660151005,0,-0.004445076,0,0.000297546,0,-2.43E-06,0,96.98001099,-200,0,-200
2.24392954,1.631944537,0.029400932,60,5,0,1,1,5,0,0,4.63E-08,-1.57E-05,-0.008652598,-0.273697615,0,0,1.631944537,0.029400932,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.575820267,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.894629717,8.750796318,1,4.744462967,0.237406597,0.049996957,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.297191978,1.833585382,0.009176254,0.008486748,2.96E-05,0,-4.43E-07,4.08E-07,136.8399963,117.3999939,0,0,-4.660853863,0,-0.004076958,0,0.000296593,0,-2.41E-06,0,95.67001343,-200,0,-200
2.318566999,1.631944537,0.029400932,60,5,0,1,1,3,0,0,4.63E-08,-1.57E-05,-0.008652598,-0.273697615,0,0,1.631944537,0.029400932,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.575820267,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.894629478,8.90079689,1,4.744462967,0.237406597,0.049996957,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.294517517,1.835694551,0.009843826,0.009380341,2.96E-05,0,-4.66E-07,3.35E-07,134.8900146,117.1499939,0,0,-4.661378384,0,-0.003475189,0,0.000296593,0,-2.44E-06,0,94.44000244,-200,0,-200
2.375755935,1.631944537,-0.039199073,60,5,0,1,1,5,0,0,3.68E-08,-1.52E-05,-0.008827848,-0.274163395,0,0,1.631944537,-0.039199073,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.555240273,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.844629288,9.050797462,1,4.691942215,0.281840444,0.059996948,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.293617606,1.836551905,0.009849548,0.009380341,2.96E-05,0,-4.66E-07,3.35E-07,134.8900146,117.1499939,0,0,-4.661693573,0,-0.00342083,0,0.000295639,0,-2.44E-06,0,94.44000244,-200,0,-200
2.450802594,1.631944537,0.068600938,60,5,0,1,1,5,0,0,8.12E-08,-1.51E-05,-0.009550577,-0.27518481,0,0,1.631944537,0.068600938,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.587580264,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.844629049,9.300798416,1,4.592121601,0.275844336,0.059996948,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.289269805,1.836669803,0.009760857,0.00957489,2.96E-05,0,-3.63E-07,3.51E-07,145.2099915,115.1099854,0,0,-4.652350903,0,-0.002230644,0,0.000294685,0,-2.71E-06,0,93.27999878,-200,0,-200
2.523699202,1.631944537,0.068600938,60,5,0,1,1,4,0,0,8.12E-08,-1.51E-05,-0.009550577,-0.27518481,0,0,1.631944537,0.068600938,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.587580264,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.844629049,9.55079937,1,4.592121601,0.275844336,0.059996948,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.283794165,1.836677074,0.009823799,0.009161949,2.96E-05,0,-4.42E-07,3.74E-07,142.5400085,117.5599976,0,0,-4.650818825,0,-0.001405716,0,0.000292778,0,-2.79E-06,0,103.4500122,-200,0,-200
2.585658468,1.631944537,0.009800931,60,5,0,1,1,5,0,0,8.00E-08,-1.51E-05,-0.009614318,-0.276144743,0,0,1.631944537,0.009800931,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,10.20000076,4.200000763,0.649999976,4,15.40000057,5.199999809,0.98999995,5,21.60000038,6.199999809,1,0.569940269,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.794629097,9.900800705,1,4.592121601,0.275844336,0.059996948,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.282462955,1.837918043,0.009832382,0.009161949,2.96E-05,0,-4.42E-07,3.74E-07,142.5400085,117.5599976,0,0,-4.651003361,0,-0.001326561,0,0.000291824,0,-2.79E-06,0,103.4500122,-200,0,-200
2.653450583,1.631944537,0.009800931,60,5,0,1,1,5,0,0,2.42E-08,-1.52E-05,-0.009669802,-0.279598325,0,0,1.631944537,0.009800931,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,11.05000019,5.050000191,1.5,4,17.60000038,6.550000191,1.5,5,24.30000114,6.700000763,0.150000572,0.569940269,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.794628859,9.950800896,1,4.592121601,0.275844336,0.059996948,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.280338049,1.835885286,0.009706497,0.008877754,2.86E-05,0,-3.28E-07,4.56E-07,157.1799927,116.019989,0,0,-4.654813766,0,-0.00165081,0,0.000291824,0,-2.85E-06,0,101.7900085,-200,0,-200
2.726250145,1.631944537,0.107800938,60,5,0,1,1,5,0,0,1.34E-08,-1.43E-05,-0.009498749,-0.283102304,0,0,1.631944537,0.107800938,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,11.05000019,5.050000191,1.5,4,17.60000038,6.550000191,1.5,5,24.30000114,6.700000763,0.150000572,0.59934026,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.744628906,10.20080185,1,4.592121601,0.275844336,0.059996948,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.279025435,1.837085128,0.009654045,0.008817673,2.86E-05,0,-3.28E-07,4.56E-07,157.1799927,116.019989,0,0,-4.655034542,0,-0.001631737,0,0.000290871,0,-2.85E-06,0,101.7900085,-200,0,-200
2.780427609,1.631944537,0.107800938,60,5,0,1,1,5,0,0,1.34E-08,-1.43E-05,-0.009498749,-0.283102304,0,0,1.631944537,0.107800938,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,11.05000019,5.050000191,1.5,4,17.60000038,6.550000191,1.5,5,24.30000114,6.700000763,0.150000572,0.59934026,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.744628191,10.4508028,1,4.589133739,0.321750939,0.069996938,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.275037527,1.838058949,0.009607315,0.009191513,2.86E-05,0,-3.57E-07,4.13E-07,156.6199951,114.4599915,0,0,-4.655694008,0,-0.002054214,0,0.000288963,0,-2.74E-06,0,105.7200012,-200,0,-200
2.851221191,1.631944537,0.107800938,60,5,0,1,1,5,0,0,-5.62E-08,-1.45E-05,-0.009235742,-0.284043401,0,0,1.631944537,0.107800938,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,11.05000019,5.050000191,1.5,4,17.60000038,6.550000191,1.5,5,24.30000114,6.700000763,0.150000572,0.59934026,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.744628429,10.55080318,1,4.589133739,0.321750939,0.069996938,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,1.958333492,0,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,1.958333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.275300026,1.838070869,0.009111404,0.009712219,2.86E-05,0,-3.30E-07,3.26E-07,155.3500061,115.6499939,0,0,-4.651397705,0,-0.00204277,0,0.000288963,0,-2.77E-06,0,105.1900024,-200,0,-200
2.922040785,1.631944537,0.107800938,60,5,0,1,1,4,0,0,-5.62E-08,-1.45E-05,-0.009235742,-0.284043401,0,0,1.631944537,0.107800938,1,2.450000048,2.450000048,0.810000002,2,6,3.549999952,1.090000033,3,11.05000019,5.050000191,1.5,4,17.60000038,6.550000191,1.5,5,24.30000114,6.700000763,0.150000572,0.59934026,1.715000033,0.699999988,2.204583406,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.694628716,10.80080414,1,4.589133739,0.321750939,0.069996938,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,2.000000238,0,0,0,0,0,0,2.000000238,0,0,0,0,0,2.000000238,0,0,0,0,0,2.000000238,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.27404964,1.839402676,0.009180069,0.009773254,2.86E-05,0,-3.30E-07,3.26E-07,155.3500061,115.6499939,0,0,-4.651664257,0,-0.001903534,0,0.00028801,0,-2.77E-06,0,105.1900024,-200,0,-200
2.98002811,1.666666746,0.245000944,60,5,0,1,1,5,0,0,2.78E-08,-1.56E-05,-0.00939613,-0.286755532,0,0,1.666666746,0.245000944,1,2.450000048,2.450000048,0.779999971,2,6,3.549999952,1.090000033,3,11.05000019,5.050000191,1.5,4,17.60000038,6.550000191,1.5,5,24.30000114,6.700000763,0.150000572,0.61950022,1.715000033,0.699999988,2.215000153,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.694628716,11.05080509,1,4.585686684,0.321750939,0.069996938,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,2.041666985,0,0,0,0,0,0,2.041666985,0,0,0,0,0,2.020833492,0,0,0,0,0,2.020833492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.271473527,1.840924025,0.009119034,0.010355949,2.86E-05,0,-3.29E-07,3.26E-07,153.7099915,115.1700134,0,0,-4.646657467,0,-0.001828194,0,0.000286102,0,-2.78E-06,0,104.4599915,-200,0,-200
3.050783624,1.701388955,0.323400944,60,5,0,1,1,5,0,0,3.27E-08,-1.50E-05,-0.00947352,-0.287279427,0,0,1.701388955,0.323400944,1,2.799999952,2.799999952,1.090000033,2,6.600000381,3.800000429,1,3,11.90000057,5.300000191,1.49000001,4,18.70000076,6.800000191,1.5,5,25.64999962,6.949998856,0.149998665,0.819500208,1.959999919,0.699999988,2.470416546,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.644628525,11.15080547,1,4.585686684,0.367625415,0.079996929,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,2.041666985,0,0,0,0,0,0,2.041666985,0,0,0,0,0,2.041666985,0,0,0,0,0,2.041666985,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.270628572,1.841883183,0.009124756,0.010355949,2.86E-05,0,-3.29E-07,3.26E-07,153.7099915,115.1700134,0,0,-4.646824837,0,-0.001774788,0,0.000286102,0,-2.78E-06,0,104.4599915,-200,0,-200
3.118661335,1.701388955,0.323400944,60,5,0,1,1,4,0,0,3.27E-08,-1.50E-05,-0.00947352,-0.287279427,0,0,1.701388955,0.323400944,1,2.799999952,2.799999952,1.090000033,2,6.600000381,3.800000429,1,3,11.90000057,5.300000191,1.49000001,4,18.70000076,6.800000191,1.5,5,25.64999962,6.949998856,0.149998665,0.819500208,1.959999919,0.699999988,2.470416546,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.594628572,11.45080662,1,4.585686684,0.367625415,0.079996929,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,2.083333492,0,0,0,0,0,0,2.083333492,0,0,0,0,0,2.083333492,0,0,0,0,0,2.083333492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.270036101,1.843166471,0.00909996,0.010608673,2.86E-05,0,-3.44E-07,3.22E-07,152.8099976,116.0499878,0,0,-4.64430809,0,-0.002148628,0,0.000285149,0,-2.85E-06,0,104.0899963,-200,0,-200
3.175641969,1.736111164,0.382200956,60,5,0,1,1,5,0,0,3.98E-08,-1.52E-05,-0.009735336,-0.289730728,0,0,1.736111164,0.382200956,1,2.799999952,2.799999952,1.059999943,2,6.600000381,3.800000429,1,3,11.90000057,5.300000191,1.49000001,4,18.70000076,6.800000191,1.5,5,25.64999962,6.949998856,0.149998665,0.856660247,1.959999919,0.699999988,2.480833292,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.594628572,11.60080719,1,4.585686684,0.367625415,0.079996929,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,2.104166746,0,0,0,0,0,0,2.104166746,0,0,0,0,0,2.104166746,0,0,0,0,0,2.104166746,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.269609451,1.843663812,0.009102821,0.010608673,2.86E-05,0,-3.44E-07,3.22E-07,152.8099976,116.0499878,0,0,-4.644408226,0,-0.002121925,0,0.000285149,0,-2.85E-06,0,104.0899963,-200,0,-200
3.243360664,1.770833373,0.372400939,60,5,0,1,1,5,0,0,2.78E-08,-1.47E-05,-0.009791042,-0.291189402,0,0,1.770833373,0.372400939,1,2.799999952,2.799999952,1.019999981,2,6.600000381,3.800000429,1,3,11.90000057,5.300000191,1.49000001,4,18.70000076,6.800000191,1.5,5,25.64999962,6.949998856,0.149998665,0.825720251,1.959999919,0.699999988,2.491250038,0,0.005,198.5,0,0,0,0,0,0,0,0,0,0,0,1,-2.594628334,11.85080814,1,4.585686684,0.367625415,0.079996929,0,99.00499725,200,0,0,0,0,0,99,200,0,0,0,0,0,99,200,0,0,0,0,0,0,0,0,2.145833492,0,0,0,0,0,0,2.145833492,0,0,0,0,0,2.145833492,0,0,0,0,0,2.145833492,0,0,0,0,0,0,0,0,0,-32,-32,-32,-100,-100,-100,0,0,0,-1.266397238,1.842813134,0.009175301,0.010493279,2.86E-05,0,-3.34E-07,2.50E-07,162.5899963,112.9899902,0,0,-4.644380093,0,-0.002795219,0,0.000283241,0,-2.64E-06,0,110.0400085,-200,0,-200
